origin,dest,count,connection
41,42,1351.554742,weak
41,42,352.621627,strong
41,42,1247.200492,weak
41,42,1426.585977,weak
41,42,950.2886637,weak
41,42,629.8723848,strong
41,42,731.7013886,strong
41,42,1080.095264,weak
41,42,826.0301549,weak
41,42,894.5916201,weak
41,42,777.2573708,strong
41,42,581.3624373,strong
41,42,1091.872837,weak
41,42,988.532104,weak
41,42,1428.858715,weak
41,42,1100.013667,weak
41,42,1105.362179,weak
41,42,859.2098792,weak
41,42,948.9506873,weak
41,42,353.5869877,strong
41,42,351.5898893,strong
41,42,929.7679822,weak
41,42,152.6132964,strong
41,42,538.3820842,strong
41,42,535.5098288,strong
41,42,627.114171,strong
41,42,356.3802864,strong
41,42,211.4034417,strong
41,42,580.5569473,strong
41,42,544.0101423,strong
41,42,563.179568,strong
41,42,439.7017474,strong
41,42,472.190596,strong
41,42,594.8594497,strong
41,42,406.7287206,strong
41,42,564.6946054,strong
41,42,342.8588502,strong
41,42,641.7570347,strong
41,42,483.5515878,strong
41,42,665.2990267,strong
41,42,686.6980848,strong
41,42,545.6243226,strong
41,42,733.7101686,strong
41,42,582.3798161,strong
41,42,445.1121957,strong
41,42,600.4012886,strong
41,42,690.6976592,strong
41,42,547.7842227,strong
41,42,543.831014,strong
41,42,568.9111297,strong
41,42,1083.023277,weak
41,42,586.9527945,strong
41,42,299.7787462,strong
41,42,337.076319,strong
41,42,380.0986285,strong
41,42,976.0909771,weak
41,42,577.4016143,strong
41,42,739.6309645,strong
41,42,580.0757251,strong
41,42,944.5877271,weak
41,42,628.5324482,strong
41,42,568.9121915,strong
41,42,1035.967775,weak
41,42,767.7379807,strong
41,42,1119.963887,weak
41,42,675.469706,strong
41,42,589.0668655,strong
41,42,888.8581716,weak
41,42,1008.822741,weak
41,42,824.4042118,weak
41,42,1005.176995,weak
41,42,936.568476,weak
41,42,538.0331364,strong
41,42,549.7773261,strong
41,42,552.806372,strong
41,42,974.2801875,weak
41,42,753.7871748,strong
41,42,637.8651065,strong
41,42,551.5283483,strong
41,42,796.4717419,strong
41,42,839.8104201,weak
41,42,448.42184,strong
41,42,856.2083692,weak
41,42,715.3049524,strong
41,42,878.8607089,weak
41,42,867.6012434,weak
42,43,313.3742492,strong
42,43,704.2722368,strong
42,43,64.65953594,strong
42,43,321.2803921,strong
42,43,1272.198348,weak
42,43,619.5163729,strong
42,43,1147.816071,weak
42,43,1343.280072,weak
42,43,1212.749954,weak
42,43,807.1912442,weak
42,43,750.6552037,strong
42,43,1115.650254,weak
42,43,815.7752065,weak
42,43,924.4728083,weak
42,43,758.9174378,strong
42,43,756.4455612,strong
42,43,1136.738209,weak
42,43,1031.283188,weak
42,43,1351.951976,weak
42,43,1198.621805,weak
42,43,1164.565385,weak
42,43,885.6902087,weak
42,43,1171.629789,weak
42,43,643.8601305,strong
42,43,638.279622,strong
42,43,922.2565225,weak
42,43,394.6774965,strong
42,43,588.8977585,strong
42,43,627.8562414,strong
42,43,721.9455837,strong
42,43,307.7282161,strong
42,43,430.8389318,strong
42,43,637.3292398,strong
42,43,626.9420292,strong
42,43,633.6486499,strong
42,43,253.6111754,strong
42,43,507.7320795,strong
42,43,675.6823701,strong
42,43,327.8668857,strong
42,43,664.6001974,strong
42,43,165.4862113,strong
42,43,285.1500346,strong
42,43,145.5061055,strong
42,43,324.2515883,strong
42,43,359.6930466,strong
42,43,181.099884,strong
42,43,376.8990683,strong
42,43,218.3650611,strong
42,43,166.62528,strong
42,43,257.1986018,strong
42,43,327.1661274,strong
42,43,217.2046949,strong
42,43,181.27737,strong
42,43,214.4470079,strong
42,43,830.1732399,weak
42,43,226.7294702,strong
42,43,353.1178336,strong
42,43,281.4749511,strong
42,43,298.5981184,strong
42,43,612.351451,strong
42,43,264.4503745,strong
42,43,399.0517749,strong
42,43,248.332801,strong
42,43,580.6016596,strong
42,43,351.9846956,strong
42,43,471.0016775,strong
42,43,672.7727598,strong
42,43,445.5082244,strong
42,43,758.4352443,strong
42,43,576.0675851,strong
42,43,250.905623,strong
42,43,524.4507087,strong
42,43,783.4874361,strong
42,43,468.6530929,strong
42,43,641.6989931,strong
42,43,621.3506017,strong
42,43,444.5533593,strong
42,43,264.7684511,strong
42,43,442.5883273,strong
42,43,660.0253196,strong
42,43,655.8238378,strong
42,43,537.0505869,strong
42,43,236.6869122,strong
42,43,692.3026512,strong
42,43,729.0471078,strong
42,43,343.8992915,strong
42,43,509.2479243,strong
42,43,616.7794493,strong
42,43,514.3862003,strong
42,43,693.286293,strong
43,44,465.0922682,strong
43,44,287.668726,strong
43,44,55.60305085,strong
43,44,1359.200373,weak
43,44,402.4359883,strong
43,44,1251.080385,weak
43,44,1433.953326,weak
43,44,1003.749271,weak
43,44,670.3562964,strong
43,44,749.1666724,strong
43,44,1103.834885,weak
43,44,840.2744312,weak
43,44,915.8829462,weak
43,44,789.5375841,strong
43,44,620.8314718,strong
43,44,1117.085633,weak
43,44,1012.657043,weak
43,44,1437.254222,weak
43,44,1133.128414,weak
43,44,1132.78805,weak
43,44,879.5902933,weak
43,44,997.9076409,weak
43,44,406.9259139,strong
43,44,404.3919716,strong
43,44,945.6458741,weak
43,44,186.0624976,strong
43,44,556.7500798,strong
43,44,560.7603828,strong
43,44,654.7817212,strong
43,44,347.9786273,strong
43,44,245.538986,strong
43,44,601.083187,strong
43,44,567.9216475,strong
43,44,585.5236897,strong
43,44,415.235666,strong
43,44,485.7538276,strong
43,44,619.6318756,strong
43,44,397.1510567,strong
43,44,591.8986028,strong
43,44,311.5237362,strong
43,44,594.4808078,strong
43,44,427.364756,strong
43,44,622.1288558,strong
43,44,646.6354126,strong
43,44,494.3349783,strong
43,44,686.6238615,strong
43,44,529.7548604,strong
43,44,407.8120898,strong
43,44,556.2751006,strong
43,44,640.4792928,strong
43,44,505.5094134,strong
43,44,490.5595781,strong
43,44,521.9256258,strong
43,44,1059.824086,weak
43,44,532.7953846,strong
43,44,255.3682445,strong
43,44,283.0740105,strong
43,44,326.049191,strong
43,44,925.7247139,weak
43,44,519.3912988,strong
43,44,682.4208824,strong
43,44,522.8208381,strong
43,44,893.9663343,weak
43,44,570.0854657,strong
43,44,518.5459889,strong
43,44,986.0781389,weak
43,44,709.5996216,strong
43,44,1071.195571,weak
43,44,626.6280793,strong
43,44,532.1663724,strong
43,44,836.2867686,weak
43,44,952.9332142,weak
43,44,768.6949227,strong
43,44,955.0508491,weak
43,44,878.158192,weak
43,44,487.4489772,strong
43,44,491.3501632,strong
43,44,501.1334778,strong
43,44,915.8472483,weak
43,44,706.0195367,strong
43,44,588.3720287,strong
43,44,493.6770471,strong
43,44,748.548098,strong
43,44,791.6534053,strong
43,44,394.8923241,strong
43,44,799.3136536,strong
43,44,667.0458784,strong
43,44,827.5188186,weak
43,44,814.3799721,weak
44,45,649.0257288,strong
44,45,420.964201,strong
44,45,1205.20233,weak
44,45,93.22763941,strong
44,45,1133.091658,weak
44,45,1278.513196,weak
44,45,539.8726139,strong
44,45,311.1792793,strong
44,45,576.5672068,strong
44,45,837.9405095,weak
44,45,678.6602167,strong
44,45,686.6682457,strong
44,45,651.8983592,strong
44,45,282.5839638,strong
44,45,838.620698,weak
44,45,750.6961428,strong
44,45,1273.569099,weak
44,45,792.1755883,strong
44,45,835.9184033,weak
44,45,662.2888288,strong
44,45,551.658438,strong
44,45,60.66261699,strong
44,45,66.0060202,strong
44,45,757.1950312,strong
44,45,311.3482505,strong
44,45,429.0075343,strong
44,45,374.4258126,strong
44,45,416.8660681,strong
44,45,494.6086653,strong
44,45,274.9573017,strong
44,45,440.1682032,strong
44,45,390.233986,strong
44,45,414.6677454,strong
44,45,628.582597,strong
44,45,424.9178263,strong
44,45,416.9609324,strong
44,45,528.3330633,strong
44,45,377.1130135,strong
44,45,593.8531976,strong
44,45,929.5086246,weak
44,45,845.6825788,weak
44,45,923.9294505,weak
44,45,923.0969441,weak
44,45,867.9894432,weak
44,45,1013.209563,weak
44,45,911.4451775,weak
44,45,699.6520046,strong
44,45,871.6175157,weak
44,45,995.4051127,weak
44,45,813.7769957,weak
44,45,880.0805897,weak
44,45,861.3096726,weak
44,45,1170.379834,weak
44,45,927.2498644,weak
44,45,705.4555679,strong
44,45,747.6123279,strong
44,45,790.6410359,strong
44,45,1268.076521,weak
44,45,955.7893391,weak
44,45,1103.079497,weak
44,45,948.5323809,weak
44,45,1239.879201,weak
44,45,1022.012174,weak
44,45,978.3019798,weak
44,45,1321.822966,weak
44,45,1144.67984,weak
44,45,1393.638591,weak
44,45,1083.039173,weak
44,45,953.3850165,weak
44,45,1202.584703,weak
44,45,1417.711003,weak
44,45,1169.067133,weak
44,45,1294.100066,weak
44,45,1319.053998,weak
44,45,947.6552994,weak
44,45,937.9733618,weak
44,45,963.0775992,weak
44,45,1357.566347,weak
44,45,1159.65562,weak
44,45,1046.277171,weak
44,45,928.2293353,weak
44,45,1202.414147,weak
44,45,1245.956724,weak
44,45,859.1025859,weak
44,45,1213.129324,weak
44,45,1122.000941,weak
44,45,1182.690406,weak
44,45,1278.284518,weak
45,46,285.1271929,strong
45,46,1222.193135,weak
45,46,562.4134672,strong
45,46,1099.811894,weak
45,46,1294.031584,weak
45,46,1151.669063,weak
45,46,743.1248015,strong
45,46,688.9549954,strong
45,46,1054.616944,weak
45,46,756.4433209,strong
45,46,863.0708576,weak
45,46,699.7800061,strong
45,46,692.469408,strong
45,46,1075.224384,weak
45,46,969.5644457,weak
45,46,1301.945906,weak
45,46,1134.891727,weak
45,46,1102.363696,weak
45,46,824.308665,weak
45,46,1108.305825,weak
45,46,588.9862289,strong
45,46,583.0539041,strong
45,46,863.3749196,weak
45,46,342.6197189,strong
45,46,524.8615526,strong
45,46,563.2445369,strong
45,46,657.4635231,strong
45,46,243.6981434,strong
45,46,374.3218698,strong
45,46,573.3665977,strong
45,46,562.4204119,strong
45,46,569.34592,strong
45,46,202.1203873,strong
45,46,443.5953854,strong
45,46,611.315577,strong
45,46,266.1108849,strong
45,46,599.9802357,strong
45,46,103.5112514,strong
45,46,308.9134323,strong
45,46,208.644443,strong
45,46,334.6530645,strong
45,46,361.7483656,strong
45,46,222.075681,strong
45,46,400.7415915,strong
45,46,263.9138926,strong
45,46,136.3440975,strong
45,46,268.6136668,strong
45,46,361.5013348,strong
45,46,218.9328436,strong
45,46,231.106157,strong
45,46,236.0218386,strong
45,46,809.4437694,weak
45,46,278.2255373,strong
45,46,375.6925564,strong
45,46,316.6171108,strong
45,46,340.1301782,strong
45,46,645.9886575,strong
45,46,328.4914161,strong
45,46,457.426867,strong
45,46,310.5180129,strong
45,46,615.0493482,strong
45,46,416.6328392,strong
45,46,522.8672654,strong
45,46,704.9849713,strong
45,46,507.1379008,strong
45,46,787.6580563,strong
45,46,630.1738638,strong
45,46,311.8229236,strong
45,46,565.0115086,strong
45,46,847.8773099,weak
45,46,520.2388339,strong
45,46,674.6064966,strong
45,46,682.9853117,strong
45,46,495.1488483,strong
45,46,329.3645977,strong
45,46,495.2168056,strong
45,46,721.6300609,strong
45,46,710.8463306,strong
45,46,590.6604928,strong
45,46,300.8354377,strong
45,46,748.3379684,strong
45,46,786.0462411,strong
45,46,392.0947881,strong
45,46,564.654948,strong
45,46,671.375873,strong
45,46,551.230509,strong
45,46,755.1161187,strong
46,47,1309.342197,weak
46,47,353.3924966,strong
46,47,1202.921431,weak
46,47,1384.23173,weak
46,47,957.212107,weak
46,47,615.8987473,strong
46,47,695.5969018,strong
46,47,1048.975023,weak
46,47,787.7248236,strong
46,47,861.4512269,weak
46,47,737.6338757,strong
46,47,566.1536243,strong
46,47,1061.994362,weak
46,47,957.7159941,weak
46,47,1387.092968,weak
46,47,1077.538923,weak
46,47,1077.425827,weak
46,47,825.347256,weak
46,47,947.0919774,weak
46,47,361.6051937,strong
46,47,358.4000463,strong
46,47,892.6263818,weak
46,47,131.2639301,strong
46,47,502.8006692,strong
46,47,505.5156316,strong
46,47,599.3243934,strong
46,47,306.0889066,strong
46,47,190.468772,strong
46,47,546.6674677,strong
46,47,512.8638339,strong
46,47,530.7366034,strong
46,47,386.5618264,strong
46,47,433.1115271,strong
46,47,564.4772072,strong
46,47,356.1980429,strong
46,47,536.4624369,strong
46,47,290.0333177,strong
46,47,593.9896208,strong
46,47,447.1186909,strong
46,47,615.1957579,strong
46,47,635.3601903,strong
46,47,501.484055,strong
46,47,685.6757011,strong
46,47,539.6451926,strong
46,47,393.2668851,strong
46,47,550.8513453,strong
46,47,645.1649909,strong
46,47,497.4613027,strong
46,47,502.0511168,strong
46,47,521.093989,strong
46,47,1030.112402,weak
46,47,546.3078259,strong
46,47,310.1564493,strong
46,47,332.0612398,strong
46,47,374.7197808,strong
46,47,930.3427431,weak
46,47,546.788114,strong
46,47,705.1920251,strong
46,47,546.2102138,strong
46,47,899.1034161,weak
46,47,604.644545,strong
46,47,570.01134,strong
46,47,989.7501171,weak
46,47,737.431786,strong
46,47,1072.783655,weak
46,47,678.9212393,strong
46,47,554.0616595,strong
46,47,845.4975782,weak
46,47,997.3889271,weak
46,47,785.98026,strong
46,47,959.1892722,weak
46,47,908.652248,weak
46,47,538.818045,strong
46,47,523.02077,strong
46,47,551.6174353,strong
46,47,946.7341398,weak
46,47,758.8257637,strong
46,47,640.3145142,strong
46,47,520.1652822,strong
46,47,801.2390995,weak
46,47,844.1873144,weak
46,47,443.8610255,strong
46,47,820.5931568,weak
46,47,719.6264582,strong
46,47,834.1502738,weak
46,47,862.8873658,weak
47,48,1155.383987,weak
47,48,135.58379,strong
47,48,75.20573428,strong
47,48,1187.909545,weak
47,48,916.3836232,weak
47,48,638.859265,strong
47,48,436.3918082,strong
47,48,536.4908377,strong
47,48,523.4504638,strong
47,48,578.1754322,strong
47,48,928.9974564,weak
47,48,458.2494916,strong
47,48,492.3851968,strong
47,48,79.76333172,strong
47,48,621.6751863,strong
47,48,497.1885816,strong
47,48,543.7607089,strong
47,48,1032.057654,weak
47,48,1200.134888,weak
47,48,1192.874831,weak
47,48,448.1293762,strong
47,48,1209.292547,weak
47,48,824.3381824,weak
47,48,851.8196567,weak
47,48,789.4881265,strong
47,48,1021.828207,weak
47,48,1160.284786,weak
47,48,791.461228,strong
47,48,838.2765346,weak
47,48,814.4499476,weak
47,48,1020.24473,weak
47,48,880.8738439,weak
47,48,798.0339962,strong
47,48,978.6319808,weak
47,48,837.2355574,weak
47,48,1124.964659,weak
47,48,1191.169658,weak
47,48,1364.03462,weak
47,48,1119.504619,weak
47,48,1067.059891,weak
47,48,1264.199887,weak
47,48,1188.514517,weak
47,48,1293.16213,weak
47,48,1110.694838,weak
47,48,1143.12873,weak
47,48,1251.561877,weak
47,48,1127.844185,weak
47,48,1303.28017,weak
47,48,1190.663645,weak
47,48,701.8570683,strong
47,48,1329.267318,weak
47,48,1571.642438,weak
47,48,1533.557389,weak
47,48,1561.130437,weak
47,48,1316.534089,weak
47,48,1464.619824,weak
47,48,1481.143483,weak
47,48,1425.225055,weak
47,48,1314.350749,weak
47,48,1566.958875,weak
47,48,1743.184618,weak
47,48,1321.99734,weak
47,48,1558.972869,weak
47,48,1317.819969,weak
47,48,1847.52959,weak
47,48,1413.275883,weak
47,48,1356.801493,weak
47,48,1976.081687,weak
47,48,1445.644155,weak
47,48,1318.749685,weak
47,48,1693.59677,weak
47,48,1716.40591,weak
47,48,1495.489472,weak
47,48,1714.772682,weak
47,48,1723.535451,weak
47,48,1926.189979,weak
47,48,1808.879179,weak
47,48,1445.24454,weak
47,48,1960.991978,weak
47,48,1995.453797,weak
47,48,1614.15101,weak
47,48,1514.580794,weak
47,48,1887.730763,weak
47,48,1316.452906,weak
47,48,1936.488347,weak
48,49,1075.768031,weak
48,49,1229.63011,weak
48,49,605.1240983,strong
48,49,300.3809124,strong
48,49,518.7984407,strong
48,49,809.657623,weak
48,49,621.8781722,strong
48,49,645.5986675,strong
48,49,589.6035197,strong
48,49,259.8610576,strong
48,49,813.8964245,weak
48,49,719.769286,strong
48,49,1226.295253,weak
48,49,786.789521,strong
48,49,816.6029734,weak
48,49,617.5967377,strong
48,49,596.3302216,strong
48,49,48.7968708,strong
48,49,40.34797844,strong
48,49,708.1074944,strong
48,49,232.7042346,strong
48,49,355.0660446,strong
48,49,308.5027505,strong
48,49,367.4231076,strong
48,49,401.3979202,strong
48,49,188.705579,strong
48,49,373.3418305,strong
48,49,323.5853336,strong
48,49,348.2879655,strong
48,49,535.4232281,strong
48,49,340.7496345,strong
48,49,358.1453118,strong
48,49,435.2852347,strong
48,49,318.5093612,strong
48,49,503.0553769,strong
48,49,838.0397097,weak
48,49,762.616694,strong
48,49,831.2660047,weak
48,49,829.9753237,weak
48,49,779.4772181,strong
48,49,921.0569472,weak
48,49,823.3111972,weak
48,49,607.853883,strong
48,49,779.5803094,strong
48,49,904.7129026,weak
48,49,721.7740617,strong
48,49,792.9739586,strong
48,49,770.4492251,strong
48,49,1084.162685,weak
48,49,840.2939478,weak
48,49,652.2053469,strong
48,49,684.9731978,strong
48,49,727.796231,strong
48,49,1175.942804,weak
48,49,875.1537884,weak
48,49,1018.540922,weak
48,49,865.8028212,weak
48,49,1147.950516,weak
48,49,945.4065213,weak
48,49,920.7100235,weak
48,49,1229.360311,weak
48,49,1062.676717,weak
48,49,1300.735212,weak
48,49,1027.947401,weak
48,49,869.8438932,weak
48,49,1111.862452,weak
48,49,1349.454948,weak
48,49,1081.456599,weak
48,49,1201.794694,weak
48,49,1237.794033,weak
48,49,889.6813832,weak
48,49,860.1118717,weak
48,49,903.5690763,weak
48,49,1276.408399,weak
48,49,1106.408647,weak
48,49,990.1243963,weak
48,49,847.3937233,weak
48,49,1149.091004,weak
48,49,1192.419431,weak
48,49,796.8560385,strong
48,49,1127.066848,weak
48,49,1067.894002,weak
48,49,1091.354355,weak
48,49,1216.153382,weak
49,50,198.0860149,strong
49,50,1174.737072,weak
49,50,859.7948019,weak
49,50,557.3881087,strong
49,50,437.7973845,strong
49,50,454.6341314,strong
49,50,472.8671501,strong
49,50,487.5378098,strong
49,50,865.5392898,weak
49,50,466.0052694,strong
49,50,470.1824831,strong
49,50,211.2722917,strong
49,50,638.9467125,strong
49,50,511.8119724,strong
49,50,484.5229317,strong
49,50,1022.658535,weak
49,50,1122.193484,weak
49,50,1114.529588,weak
49,50,384.4989741,strong
49,50,1109.325712,weak
49,50,732.3819566,strong
49,50,767.9210626,strong
49,50,716.7049908,strong
49,50,908.5835629,weak
49,50,1063.273277,weak
49,50,704.5928232,strong
49,50,753.3753236,strong
49,50,728.8836039,strong
49,50,897.7113194,weak
49,50,781.5158129,strong
49,50,718.1211102,strong
49,50,863.4890299,weak
49,50,758.0179654,strong
49,50,1004.660625,weak
49,50,1057.662756,weak
49,50,1235.2401,weak
49,50,985.5904003,weak
49,50,932.8532409,weak
49,50,1133.13507,weak
49,50,1053.517426,weak
49,50,1161.155116,weak
49,50,984.5926773,weak
49,50,1010.693939,weak
49,50,1117.223225,weak
49,50,997.1157094,weak
49,50,1172.345831,weak
49,50,1058.972353,weak
49,50,571.9869725,strong
49,50,1197.272797,weak
49,50,1455.542797,weak
49,50,1413.507689,weak
49,50,1439.686414,weak
49,50,1181.546025,weak
49,50,1333.843586,weak
49,50,1347.004148,weak
49,50,1294.007624,weak
49,50,1179.076978,weak
49,50,1436.026875,weak
49,50,1618.610957,weak
49,50,1187.801876,weak
49,50,1424.944452,weak
49,50,1185.420225,weak
49,50,1721.745431,weak
49,50,1281.727579,weak
49,50,1221.223749,weak
49,50,1842.598569,weak
49,50,1310.377767,weak
49,50,1184.107265,weak
49,50,1558.429884,weak
49,50,1592.369214,weak
49,50,1365.881484,weak
49,50,1589.940583,weak
49,50,1588.224502,weak
49,50,1799.742668,weak
49,50,1683.420784,weak
49,50,1315.007833,weak
49,50,1833.897696,weak
49,50,1867.703383,weak
49,50,1490.96538,weak
49,50,1379.297335,weak
49,50,1761.603506,weak
49,50,1180.878342,weak
49,50,1805.838982,weak
50,51,1246.981545,weak
50,51,987.5540361,weak
50,51,713.6689353,strong
50,51,496.4735242,strong
50,51,611.4430117,strong
50,51,594.9867704,strong
50,51,653.3706854,strong
50,51,1001.3288,weak
50,51,515.8022799,strong
50,51,558.2762526,strong
50,51,25.55796219,strong
50,51,673.1015269,strong
50,51,551.5377881,strong
50,51,616.5115856,strong
50,51,1090.384124,weak
50,51,1274.177068,weak
50,51,1266.965737,weak
50,51,521.8735073,strong
50,51,1284.472883,weak
50,51,899.5055195,weak
50,51,926.6107031,weak
50,51,863.3231937,weak
50,51,1095.836178,weak
50,51,1235.490391,weak
50,51,866.4589257,weak
50,51,913.1405296,weak
50,51,889.3669156,weak
50,51,1091.959088,weak
50,51,956.0361071,weak
50,51,872.5653243,weak
50,51,1052.283527,weak
50,51,911.6701275,weak
50,51,1197.440243,weak
50,51,1255.34227,weak
50,51,1432.798862,weak
50,51,1183.032168,weak
50,51,1130.068236,weak
50,51,1331.194101,weak
50,51,1249.549656,weak
50,51,1359.227386,weak
50,51,1180.951177,weak
50,51,1208.723798,weak
50,51,1314.248704,weak
50,51,1195.127424,weak
50,51,1370.393258,weak
50,51,1257.058295,weak
50,51,745.6591189,strong
50,51,1395.345102,weak
50,51,1645.274072,weak
50,51,1606.21345,weak
50,51,1633.363232,weak
50,51,1369.018018,weak
50,51,1531.878765,weak
50,51,1544.180647,weak
50,51,1492.08242,weak
50,51,1368.128433,weak
50,51,1634.082181,weak
50,51,1814.266601,weak
50,51,1371.944534,weak
50,51,1622.208094,weak
50,51,1363.787643,weak
50,51,1918.066287,weak
50,51,1479.813476,weak
50,51,1413.308565,weak
50,51,2040.204023,weak
50,51,1505.555503,weak
50,51,1370.010412,weak
50,51,1753.855956,weak
50,51,1787.711408,weak
50,51,1563.693099,weak
50,51,1785.737706,weak
50,51,1783.144511,weak
50,51,1996.398823,weak
50,51,1879.568343,weak
50,51,1512.957101,weak
50,51,2030.853387,weak
50,51,2064.936421,weak
50,51,1685.778796,weak
50,51,1574.388121,weak
50,51,1958.100809,weak
50,51,1372.885055,weak
50,51,2003.871152,weak
51,52,449.1393277,strong
51,52,740.3650885,strong
51,52,751.5445623,strong
51,52,803.8955867,weak
51,52,719.4254994,strong
51,52,817.206857,weak
51,52,489.8299621,strong
51,52,731.1821284,strong
51,52,704.6620471,strong
51,52,1232.000472,weak
51,52,585.685321,strong
51,52,697.6144726,strong
51,52,723.7487453,strong
51,52,157.2936541,strong
51,52,596.8848766,strong
51,52,599.3729308,strong
51,52,815.0798242,weak
51,52,837.391646,weak
51,52,731.7661027,strong
51,52,663.8570121,strong
51,52,613.5795451,strong
51,52,945.1090033,weak
51,52,788.8095093,strong
51,52,703.6009835,strong
51,52,675.1173001,strong
51,52,687.0866855,strong
51,52,1072.165599,weak
51,52,785.248479,strong
51,52,654.3471952,strong
51,52,959.1094475,weak
51,52,634.8482112,strong
51,52,1075.379334,weak
51,52,1393.406664,weak
51,52,1357.986408,weak
51,52,1369.055891,weak
51,52,1353.007422,weak
51,52,1357.279156,weak
51,52,1465.364676,weak
51,52,1402.160056,weak
51,52,1167.294491,weak
51,52,1329.817411,weak
51,52,1465.934424,weak
51,52,1274.439701,weak
51,52,1376.638833,weak
51,52,1333.454731,weak
51,52,1443.356054,weak
51,52,1423.869927,weak
51,52,1244.913817,weak
51,52,1286.746616,weak
51,52,1329.752798,weak
51,52,1714.571513,weak
51,52,1474.029732,weak
51,52,1608.299491,weak
51,52,1461.062042,weak
51,52,1690.339431,weak
51,52,1548.499456,weak
51,52,1518.151975,weak
51,52,1760.808287,weak
51,52,1658.256524,weak
51,52,1819.030886,weak
51,52,1622.49793,weak
51,52,1463.313722,weak
51,52,1668.890633,weak
51,52,1954.342179,weak
51,52,1659.318636,weak
51,52,1736.896457,weak
51,52,1834.098757,weak
51,52,1487.523459,weak
51,52,1462.354776,weak
51,52,1502.912163,weak
51,52,1872.774202,weak
51,52,1698.518674,weak
51,52,1585.957404,weak
51,52,1446.108926,weak
51,52,1741.259388,weak
51,52,1784.835169,weak
51,52,1398.438161,weak
51,52,1710.985609,weak
51,52,1661.175561,weak
51,52,1642.463154,weak
51,52,1817.82833,weak
52,53,329.8581883,strong
52,53,528.9862986,strong
52,53,419.4769466,strong
52,53,392.9627174,strong
52,53,411.8651704,strong
52,53,51.2479048,strong
52,53,528.2072731,strong
52,53,444.0202246,strong
52,53,980.238178,weak
52,53,486.7234376,strong
52,53,524.741616,strong
52,53,375.782575,strong
52,53,370.3738271,strong
52,53,329.8475515,strong
52,53,325.4400265,strong
52,53,475.4602351,strong
52,53,484.6418211,strong
52,53,282.649702,strong
52,53,214.8740923,strong
52,53,175.130012,strong
52,53,515.1963632,strong
52,53,425.8440753,strong
52,53,256.8092486,strong
52,53,225.9804828,strong
52,53,238.6817103,strong
52,53,634.2017002,strong
52,53,339.0279845,strong
52,53,209.0889222,strong
52,53,521.1083451,strong
52,53,186.0118386,strong
52,53,654.693289,strong
52,53,955.6881926,weak
52,53,951.641436,weak
52,53,926.020521,weak
52,53,907.0293847,weak
52,53,932.3717478,weak
52,53,1023.109906,weak
52,53,977.1941632,weak
52,53,735.7840261,strong
52,53,891.0718462,weak
52,53,1029.727897,weak
52,53,837.5190414,weak
52,53,956.1321516,weak
52,53,900.0438333,weak
52,53,1015.228609,weak
52,53,1002.38947,weak
52,53,925.7215327,weak
52,53,941.790538,weak
52,53,983.0379126,weak
52,53,1269.268445,weak
52,53,1071.582534,weak
52,53,1190.111883,weak
52,53,1052.410352,weak
52,53,1245.985,weak
52,53,1156.403969,weak
52,53,1182.260707,weak
52,53,1314.030467,weak
52,53,1247.046186,weak
52,53,1370.589146,weak
52,53,1292.482999,weak
52,53,1051.999017,weak
52,53,1229.018817,weak
52,53,1580.61885,weak
52,53,1230.105596,weak
52,53,1290.817902,weak
52,53,1422.047664,weak
52,53,1151.027954,weak
52,53,1068.754531,weak
52,53,1161.783585,weak
52,53,1460.449625,weak
52,53,1373.204199,weak
52,53,1253.276786,weak
52,53,1043.865208,weak
52,53,1415.342959,weak
52,53,1457.909343,weak
52,53,1051.665303,weak
52,53,1285.885998,weak
52,53,1333.65512,weak
52,53,1200.781258,weak
52,53,1464.471808,weak
53,54,366.4979381,strong
53,54,103.0927573,strong
53,54,174.3983419,strong
53,54,82.00774524,strong
53,54,321.3947894,strong
53,54,386.2923819,strong
53,54,280.6380839,strong
53,54,711.997664,strong
53,54,463.4739279,strong
53,54,414.4042557,strong
53,54,135.7905561,strong
53,54,618.8345848,strong
53,54,564.9022837,strong
53,54,557.2964835,strong
53,54,198.7903146,strong
53,54,582.6840419,strong
53,54,193.3284158,strong
53,54,212.9618128,strong
53,54,164.0454061,strong
53,54,450.0717033,strong
53,54,529.4376485,strong
53,54,154.1544724,strong
53,54,199.5258224,strong
53,54,176.0146898,strong
53,54,511.481906,strong
53,54,264.9800709,strong
53,54,160.7695344,strong
53,54,422.9104584,strong
53,54,200.6367888,strong
53,54,585.5987221,strong
53,54,798.249411,strong
53,54,877.9039493,weak
53,54,747.7777945,strong
53,54,713.0267071,strong
53,54,816.9010383,weak
53,54,842.8217006,weak
53,54,857.9342363,weak
53,54,621.6592238,strong
53,54,734.4630649,strong
53,54,872.9729121,weak
53,54,692.6896746,strong
53,54,850.0476402,weak
53,54,762.0306497,strong
53,54,703.1300575,strong
53,54,890.215581,weak
53,54,985.3743606,weak
53,54,968.1542723,weak
53,54,1002.965245,weak
53,54,1063.928473,weak
53,54,995.8836294,weak
53,54,1073.938295,weak
53,54,965.6514008,weak
53,54,1046.38168,weak
53,54,1093.915439,weak
53,54,1199.805546,weak
53,54,1098.460569,weak
53,54,1143.089271,weak
53,54,1139.4761,weak
53,54,1310.18703,weak
53,54,959.6441479,weak
53,54,1049.474641,weak
